orgnr,company_id,company_name,company_type,homepage,email,phone,address,segment_names,nace_codes,foundation_year,employees_latest,accounts_last_year,created_at,updated_at
5565909511,5565909511,Ecus Electronic Custom Support Aktiebolag,AB,,,,"{""addressLine"": ""Oslovägen 48"", ""postPlace"": ""Strömstad"", ""postCode"": null, ""city"": ""Strömstad"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2000,62,,2025-11-07T09:37:21.335779,2025-11-07T09:37:21.335780
5593878969,5593878969,Ecrucial Stockholm AB,AB,,,,"{""addressLine"": ""Sveavägen 49 3 Tr"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster"",""Internet - Konsulter, operatörer"",""Värdepappershandel""]","[""62010 Dataprogrammering"",""66120 Verksamhet utförd av värdepappers- och varumäklare""]",2022,43,,2025-11-07T09:37:21.335781,2025-11-07T09:37:21.335781
5593180481,5593180481,Ecom Solutions Europe AB,AB,,,,"{""addressLine"": ""Cylindervägen 18"", ""postPlace"": ""Nacka Strand"", ""postCode"": null, ""city"": ""Nacka Strand"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter"",""Postorder/e-handel""]","[""47911 Postorderhandel och detaljhandel på Internet med brett sortiment"",""62020 Datakonsultverksamhet""]",2021,5,,2025-11-07T09:37:21.335782,2025-11-07T09:37:21.335783
5591195838,5591195838,EcoLink AB,AB,,,,"{""addressLine"": ""Björkelundsgatan 12"", ""postPlace"": ""Skara"", ""postCode"": null, ""city"": ""Skara"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",2017,25,,2025-11-07T09:37:21.335786,2025-11-07T09:37:21.335787
5568790843,5568790843,Echo State AB,AB,,,,"{""addressLine"": ""Engelbrektsgatan 14"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Internet - Konsulter, operatörer""]","[""62010 Dataprogrammering""]",2012,40,,2025-11-07T09:37:21.335790,2025-11-07T09:37:21.335790
5567714349,5567714349,Eccera IT Solutions AB,AB,,,,"{""addressLine"": ""Landsvägen 57 a 1tr"", ""postPlace"": ""Sundbyberg"", ""postCode"": null, ""city"": ""Sundbyberg"", ""county"": null, ""country"": ""Sweden""}","[""Datacenters""]","[""62030 Datordrifttjänster""]",2008,28,,2025-11-07T09:37:21.335795,2025-11-07T09:37:21.335796
5565639878,5565639878,Easyrig AB,AB,,,,"{""addressLine"": ""Anumark 231"", ""postPlace"": ""Umeå"", ""postCode"": null, ""city"": ""Umeå"", ""county"": null, ""country"": ""Sweden""}","[""Optik och optisk utrustning"",""Optik och optisk utrustning - Produktion"",""Producenter""]","[""26700 Tillverkning av optiska instrument och fotoutrustning""]",1998,13,,2025-11-07T09:37:21.335800,2025-11-07T09:37:21.335801
5592526965,5592526965,EasyMining Services Sweden AB,AB,,,,"{""addressLine"": ""Ultunaallén 2"", ""postPlace"": ""Uppsala"", ""postCode"": null, ""city"": ""Uppsala"", ""county"": null, ""country"": ""Sweden""}","[""Byggentreprenader-Infrastruktur"",""Konsulter"",""Teknikkonsulter""]","[""71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik""]",2020,53,,2025-11-07T09:37:21.335804,2025-11-07T09:37:21.335804
5566832324,5566832324,East Capital International AB,AB,,,,"{""addressLine"": ""Kungsgatan 28"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster""]","[""66190 Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet""]",2005,17,,2025-11-07T09:37:21.335807,2025-11-07T09:37:21.335807
5565697140,5565697140,Easit AB,AB,,,,"{""addressLine"": ""Pyramidvägen 7"", ""postPlace"": ""SOLNA"", ""postCode"": null, ""city"": ""SOLNA"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter"",""Internet - Konsulter, operatörer"",""Organisationskonsulter""]","[""62010 Dataprogrammering"",""62020 Datakonsultverksamhet""]",1999,43,,2025-11-07T09:37:21.335810,2025-11-07T09:37:21.335811
5563972842,5563972842,EXISO AB,AB,,,,"{""addressLine"": ""Bjällbrunnavägen 3"", ""postPlace"": ""Norrköping"", ""postCode"": null, ""city"": ""Norrköping"", ""county"": null, ""country"": ""Sweden""}","[""Städservice""]","[""81210 Lokalvård""]",1990,160,,2025-11-07T09:37:21.335813,2025-11-07T09:37:21.335814
5591212740,5591212740,EWQ Sverige AB,AB,,,,"{""addressLine"": ""Bryggargatan 8 b"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2017,3,,2025-11-07T09:37:21.335815,2025-11-07T09:37:21.335815
5569262867,5569262867,EW 13 Knöstad AB,AB,,,,"{""addressLine"": ""Nellickevägen 24"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Energiförsörjning"",""Producenter""]","[""35110 Generering av elektricitet""]",2013,,,2025-11-07T09:37:21.335819,2025-11-07T09:37:21.335820
5563376143,5563376143,EVI Industries Vaggeryd AB,AB,,,,"{""addressLine"": ""Götafors Industriområde"", ""postPlace"": ""Vaggeryd"", ""postCode"": null, ""city"": ""Vaggeryd"", ""county"": null, ""country"": ""Sweden""}","[""Metaller, legeringar"",""Metallurgisk industri""]","[""25620 Metallegoarbeten""]",1988,36,,2025-11-07T09:37:21.335821,2025-11-07T09:37:21.335821
5564325172,5564325172,EURO Assistans Aktiebolag,AB,,,,"{""addressLine"": ""Importgatan 12 c"", ""postPlace"": ""Hisings Backa"", ""postCode"": null, ""city"": ""Hisings Backa"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""52211 Bärgning för landtransport"",""49410 Vägtransport, godstrafik""]",1991,27,,2025-11-07T09:37:21.335830,2025-11-07T09:37:21.335831
5564447521,5564447521,EU-Ventilation Aktiebolag,AB,,,,"{""addressLine"": ""Gullbergs Strandgata 36 d"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Ventilation, luftbehandling""]","[""43222 Ventilationsarbeten""]",1992,24,,2025-11-07T09:37:21.335832,2025-11-07T09:37:21.335832
5569826232,5569826232,ETNI AB,AB,,,,"{""addressLine"": ""Fållnäsgatan 64"", ""postPlace"": ""Enskede"", ""postCode"": null, ""city"": ""Enskede"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer"",""Parkanläggningar""]","[""43120 Mark- och grundarbeten"",""81300 Skötsel och underhåll av grönytor""]",2014,34,,2025-11-07T09:37:21.335838,2025-11-07T09:37:21.335838
5565628228,5565628228,ETCON El och Styr entreprenader AB,AB,,,,"{""addressLine"": ""Byängsgränd 8 2tr"", ""postPlace"": ""Årsta"", ""postCode"": null, ""city"": ""Årsta"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer"",""Konsulter"",""Teknikkonsulter""]","[""43210 Elinstallationer"",""71123 Teknisk konsultverksamhet inom elteknik""]",1998,31,,2025-11-07T09:37:21.335839,2025-11-07T09:37:21.335840
5591964068,5591964068,ETC byggentreprenad AB,AB,,,,"{""addressLine"": null, ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2019,3,,2025-11-07T09:37:21.335841,2025-11-07T09:37:21.335842
5566240692,5566240692,ESS-ENN Tibro AB,AB,,,,"{""addressLine"": ""Järnvägsgatan 21"", ""postPlace"": ""Tibro"", ""postCode"": null, ""city"": ""Tibro"", ""county"": null, ""country"": ""Sweden""}","[""Sågverk"",""Trävaror""]","[""16101 Sågning av trä""]",2002,17,,2025-11-07T09:37:21.335857,2025-11-07T09:37:21.335857
5569091118,5569091118,ES Power AB,AB,,,,"{""addressLine"": ""Mosjö-Sörby 306"", ""postPlace"": ""Örebro"", ""postCode"": null, ""city"": ""Örebro"", ""county"": null, ""country"": ""Sweden""}","[""Energiförsörjning"",""Producenter""]","[""35110 Generering av elektricitet""]",2012,12,,2025-11-07T09:37:21.335860,2025-11-07T09:37:21.335861
5562180066,5562180066,ER Bilservice AB,AB,,,,"{""addressLine"": ""Koltorpsgatan 1"", ""postPlace"": ""Nässjö"", ""postCode"": null, ""city"": ""Nässjö"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Bilreparationer"",""Uthyrning""]","[""45201 Allmän service och reparation av motorfordon utom motorcyklar"",""77110 Uthyrning och leasing av personbilar och lätta motorfordon""]",1982,16,,2025-11-07T09:37:21.335862,2025-11-07T09:37:21.335863
5566656442,5566656442,EPG Projektledning AB,AB,,,,"{""addressLine"": ""Emigrantvägen 2 b Amerikaskjulet"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Byggentreprenader-Infrastruktur"",""Konsulter"",""Teknikkonsulter""]","[""71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik""]",2004,41,,2025-11-07T09:37:21.335865,2025-11-07T09:37:21.335866
5561436543,5561436543,EP-Service Kyl & Maskin AB,AB,,,,"{""addressLine"": ""Ladugårdsvägen 3"", ""postPlace"": ""Lomma"", ""postCode"": null, ""city"": ""Lomma"", ""county"": null, ""country"": ""Sweden""}","[""Reparatörer""]","[""95220 Reparation av hushållsapparater samt av utrustning för hem och trädgård""]",1971,31,,2025-11-07T09:37:21.335868,2025-11-07T09:37:21.335868
5591351290,5591351290,ENTEA Consulting AB,AB,,,,"{""addressLine"": ""Lilla Bommen 1"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2017,17,,2025-11-07T09:37:21.335873,2025-11-07T09:37:21.335873
5590432604,5590432604,ENIT AB,AB,,,,"{""addressLine"": ""Hamntorget 1"", ""postPlace"": ""Kungsbacka"", ""postCode"": null, ""city"": ""Kungsbacka"", ""county"": null, ""country"": ""Sweden""}","[""Datacenters""]","[""62030 Datordrifttjänster""]",2015,19,,2025-11-07T09:37:21.335874,2025-11-07T09:37:21.335875
5568731979,5568731979,ENEXERGI AB,AB,,,,"{""addressLine"": ""Långrevsvägen 13"", ""postPlace"": ""Vaxholm"", ""postCode"": null, ""city"": ""Vaxholm"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Miljöteknik"",""Teknikkonsulter""]","[""71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik""]",2011,4,,2025-11-07T09:37:21.335876,2025-11-07T09:37:21.335877
5566061056,5566061056,EMV Stainless AB,AB,,,,"{""addressLine"": ""Everlövsvägen 136-40"", ""postPlace"": ""Blentarp"", ""postCode"": null, ""city"": ""Blentarp"", ""county"": null, ""country"": ""Sweden""}","[""Metaller, legeringar"",""Metallurgisk industri""]","[""25620 Metallegoarbeten""]",2001,20,,2025-11-07T09:37:21.335879,2025-11-07T09:37:21.335880
5566322250,5566322250,EMS Transport & Logistik AB,AB,,,,"{""addressLine"": ""Hästmarksvägen 3"", ""postPlace"": ""ÖRNSKÖLDSVIK"", ""postCode"": null, ""city"": ""ÖRNSKÖLDSVIK"", ""county"": null, ""country"": ""Sweden""}","[""Budservice"",""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",2002,56,,2025-11-07T09:37:21.335881,2025-11-07T09:37:21.335881
5590035878,5590035878,EMPLOYER SOLUTIONS NORDIC AB,AB,,,,"{""addressLine"": ""Jungfrugatan 18 Bv"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2015,5,,2025-11-07T09:37:21.335885,2025-11-07T09:37:21.335886
5569518144,5569518144,EMG Energimontagegruppen AB,AB,,,,"{""addressLine"": ""Meyers Plan 5"", ""postPlace"": ""Karlshamn"", ""postCode"": null, ""city"": ""Karlshamn"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer""]","[""43210 Elinstallationer""]",2013,80,,2025-11-07T09:37:21.335887,2025-11-07T09:37:21.335888
5592169683,5592169683,ELVB el vvs och bygg AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Västra Götaland"", ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer"",""Rivningsarbeten"",""Snickeriarbeten""]","[""43320 Byggnadssnickeriarbeten"",""43210 Elinstallationer"",""43330 Golv- och väggbeläggningsarbeten"",""43221 Värme- och sanitetsarbeten"",""43110 Rivning av hus och byggnader""]",2019,40,,2025-11-07T09:37:21.335892,2025-11-07T09:37:21.335892
5568534050,5568534050,ELOVADE Sverige AB,AB,,,,"{""addressLine"": ""Byängsgränd 22 9tr"", ""postPlace"": ""Årsta"", ""postCode"": null, ""city"": ""Årsta"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2011,12,,2025-11-07T09:37:21.335895,2025-11-07T09:37:21.335896
5568733330,5568733330,ELITESÄNGAR i Kungsör AB,AB,,,,"{""addressLine"": ""Fabriksgatan 6 b"", ""postPlace"": ""Kungsör"", ""postCode"": null, ""city"": ""Kungsör"", ""county"": null, ""country"": ""Sweden""}","[""Möbler"",""Möbler - Produktion"",""Producenter""]","[""31090 Tillverkning av andra möbler""]",2011,8,,2025-11-07T09:37:21.335897,2025-11-07T09:37:21.335897
5564434479,5564434479,ELCENTER JK I BORÅS Aktiebolag,AB,,,,"{""addressLine"": ""Mårtensgatan 3"", ""postPlace"": ""Borås"", ""postCode"": null, ""city"": ""Borås"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Fastighetsbolag, lokaler"",""Elinstallationer""]","[""43210 Elinstallationer"",""68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler""]",1992,31,,2025-11-07T09:37:21.335902,2025-11-07T09:37:21.335902
5590043815,5590043815,EKKG Restauranginvest AB,AB,,,,"{""addressLine"": ""Stureplan 15"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Restauranger""]","[""56100 Restaurangverksamhet""]",2015,22,,2025-11-07T09:37:21.335907,2025-11-07T09:37:21.335907
5566318902,5566318902,EKAB Entreprenad i Grödinge AB,AB,,,,"{""addressLine"": ""Morabergsvägen 5"", ""postPlace"": ""Södertälje"", ""postCode"": null, ""city"": ""Södertälje"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",2002,25,,2025-11-07T09:37:21.335908,2025-11-07T09:37:21.335909
5563798130,5563798130,EKAB Elkraftservice Aktiebolag,AB,,,,"{""addressLine"": ""Snickarvägen 2"", ""postPlace"": ""Saltsjö-Boo"", ""postCode"": null, ""city"": ""Saltsjö-Boo"", ""county"": null, ""country"": ""Sweden""}","[""Elektromekaniska verkstäder"",""Reparatörer""]","[""33140 Reparation av elapparatur""]",1989,19,,2025-11-07T09:37:21.335910,2025-11-07T09:37:21.335910
5562832955,5562832955,EK-Kyl Aktiebolag,AB,,,,"{""addressLine"": ""Ekbacken 7"", ""postPlace"": ""Torshälla"", ""postCode"": null, ""city"": ""Torshälla"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43223 Kyl- och frysinstallationsarbeten""]",1986,16,,2025-11-07T09:37:21.335913,2025-11-07T09:37:21.335914
5566485842,5566485842,EK Plåtprodukter Aktiebolag,AB,,,,"{""addressLine"": ""Dalhemsvägen 43"", ""postPlace"": ""ÖVERUM"", ""postCode"": null, ""city"": ""ÖVERUM"", ""county"": null, ""country"": ""Sweden""}","[""Mekaniska verkstäder"",""Metaller, legeringar"",""Metallurgisk industri""]","[""25620 Metallegoarbeten""]",2003,18,,2025-11-07T09:37:21.335916,2025-11-07T09:37:21.335917
5593655433,5593655433,EHG Assistans AB,AB,,,,"{""addressLine"": ""Köpmangatan 5"", ""postPlace"": ""Södertälje"", ""postCode"": null, ""city"": ""Södertälje"", ""county"": null, ""country"": ""Sweden""}","[""Omvårdnad och omsorg""]","[""88102 Öppna sociala insatser för personer med funktionshinder""]",2022,60,,2025-11-07T09:37:21.335920,2025-11-07T09:37:21.335920
5566891544,5566891544,EGH Bygg & Förvaltning AB,AB,,,,"{""addressLine"": ""Nynäsvägen 344"", ""postPlace"": ""Enskede"", ""postCode"": null, ""city"": ""Enskede"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2005,7,,2025-11-07T09:37:21.335922,2025-11-07T09:37:21.335923
5569701187,5569701187,EFLA AB,AB,,,,"{""addressLine"": ""Löfströms Allé 5"", ""postPlace"": ""Sundbyberg"", ""postCode"": null, ""city"": ""Sundbyberg"", ""county"": null, ""country"": ""Sweden""}","[""Byggentreprenader-Infrastruktur"",""Konsulter"",""Teknikkonsulter""]","[""71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik""]",2014,8,,2025-11-07T09:37:21.335924,2025-11-07T09:37:21.335925
5565225272,5565225272,EFESO Consulting AB,AB,,,,"{""addressLine"": ""Vasagatan 15-17"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",1995,16,,2025-11-07T09:37:21.335928,2025-11-07T09:37:21.335929
5569458655,5569458655,EDB Elvert & Denker bygg AB,AB,,,,"{""addressLine"": ""Södra Hildedalsgatan 5"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2013,12,,2025-11-07T09:37:21.335933,2025-11-07T09:37:21.335934
5563387991,5563387991,ECIT Solutions 13 AB,AB,,,,"{""addressLine"": ""Smedstorpsgatan 16"", ""postPlace"": ""Skara"", ""postCode"": null, ""city"": ""Skara"", ""county"": null, ""country"": ""Sweden""}","[""Internet - Konsulter, operatörer""]","[""62010 Dataprogrammering""]",1988,25,,2025-11-07T09:37:21.335937,2025-11-07T09:37:21.335937
5567700470,5567700470,ECIT Services F&A AB,AB,,,,"{""addressLine"": ""Sigurdsgatan 7 a"", ""postPlace"": ""Västerås"", ""postCode"": null, ""city"": ""Västerås"", ""county"": null, ""country"": ""Sweden""}","[""Redovisning, bokföring""]","[""69201 Redovisning och bokföring""]",2008,92,,2025-11-07T09:37:21.335940,2025-11-07T09:37:21.335941
5591132682,5591132682,ECIT NORIAN AB,AB,,,,"{""addressLine"": ""LANDSVÄGEN 50 A 4 TR"", ""postPlace"": ""Sundbyberg"", ""postCode"": null, ""city"": ""Sundbyberg"", ""county"": null, ""country"": ""Sweden""}","[""Redovisning, bokföring""]","[""69201 Redovisning och bokföring""]",2017,10,,2025-11-07T09:37:21.335942,2025-11-07T09:37:21.335942
5566027446,5566027446,ECAPS Aktiebolag,AB,,,,"{""addressLine"": ""Torggatan 15"", ""postPlace"": ""Solna"", ""postCode"": null, ""city"": ""Solna"", ""county"": null, ""country"": ""Sweden""}","[""Flygplan, utrustningar"",""Flygplan, utrustningar - tillverkning"",""Producenter""]","[""30300 Tillverkning av luftfartyg, rymdfarkoster o.d.""]",2000,23,,2025-11-07T09:37:21.335946,2025-11-07T09:37:21.335947
5567944441,5567944441,ECAEL AB,AB,,,,"{""addressLine"": ""Johansdalsvägen 2 d"", ""postPlace"": ""Örebro"", ""postCode"": null, ""city"": ""Örebro"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer""]","[""43210 Elinstallationer""]",2009,28,,2025-11-07T09:37:21.335948,2025-11-07T09:37:21.335948
